n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor_2d,aperture_lorenz_attractor_2d,aperture_mackey_glass_2d,aperture_henon_attractor_2d,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,sample_rate,b_std,experiment_name,cycles,n_rep,nrmse
3000,500,0.02,0.28579715999999994,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0002657204999999271,0.0056133,PCARFC,39.0625,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.005565056943944011
3000,500,0.02,0.4356,6.000000000000001e-05,46.08,22.4,30.0,18.0,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.00693,PCARFC,14.0625,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.006624084498131509
3000,500,0.02,0.4356,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,500,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.00040094999999989,0.00693,PCARFC,125.0,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.0025177041995668482
3000,500,0.02,0.4356,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,250,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.006237,PCARFC,62.5,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.0028043590636620346
3000,500,0.02,0.4356,6.000000000000001e-05,46.08,17.919999999999998,30.0,18.0,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.00693,PCARFC,14.0625,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.007327846205065823
3000,500,0.02,0.28579715999999994,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0002657204999999271,0.0056133,PCARFC,23.4375,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.008500225751617532
3000,500,0.02,0.4356,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,312,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0003969404999998911,0.00693,PCARFC,78.0,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.0025691415416610013
3000,500,0.02,0.4356,6.000000000000001e-05,46.08,17.919999999999998,36.0,18.0,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.00693,PCARFC,14.0625,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.006208121791949627
3000,500,0.02,0.47916,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,187,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0004366345499998802,0.006860700000000001,PCARFC,46.75,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.003122941424344379
3000,500,0.02,0.28579715999999994,6.000000000000001e-05,57.6,28.0,30.0,18.0,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0002657204999999271,0.0056133,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.006325081344970925
3000,500,0.02,0.4356,6.000000000000001e-05,48.0,28.0,30.0,18.0,1.1,250,250,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.0056133,PCARFC,62.5,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.0024708881192935647
3000,500,0.02,0.4356,6.000000000000001e-05,46.08,17.919999999999998,24.0,18.0,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.00693,PCARFC,14.0625,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.008294885511165462
3000,500,0.02,0.28579715999999994,6.000000000000001e-05,38.4,28.0,30.0,18.0,1.1,250,125,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.0002657204999999271,0.0056133,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.005667212127679005
3000,500,0.02,0.4356,6.000000000000001e-05,46.08,17.919999999999998,28.8,18.0,1.1,250,100,3000,0.1,reservoir_dim,patterns,2,W_F,0,0.000295244999999919,0.00693,PCARFC,14.0625,False,1.5,1.2,15,0.4,../res/PCARFC_250.csv,3,5,0.006647978858337256
