n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor,aperture_lorenz_attractor,aperture_mackey_glass,aperture_henon_attractor,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,experiment_name,cycles,n_rep,nrmse
3000,500,0.01125,0.23619600000000002,6.000000000000001e-05,42.340320000000006,20.412,130,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0015192795885311426
3000,500,0.01125,0.23619600000000002,6.000000000000001e-05,42.340320000000006,22.68,143.0,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0014559087011544536
3000,500,0.01125,0.23619600000000002,6.000000000000001e-05,42.340320000000006,22.68,117.0,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0014208943728305963
3000,500,0.01125,0.23619600000000002,6.000000000000001e-05,42.340320000000006,22.68,105.3,17.82,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0014261130150519412
3000,500,0.01125,0.23619600000000002,6.000000000000001e-05,42.340320000000006,22.68,105.3,19.602,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0017053740590366477
3000,500,0.01125,0.23619600000000002,6.000000000000001e-05,42.340320000000006,22.68,105.3,16.038,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0014754475330254716
3000,500,0.01125,0.23619600000000002,6.000000000000001e-05,42.340320000000006,22.68,105.3,14.4342,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0018870041825689817
3000,500,0.014062499999999999,0.23619600000000002,6.000000000000001e-05,42.340320000000006,22.68,105.3,14.4342,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.001594324919497496
3000,500,0.0084375,0.23619600000000002,6.000000000000001e-05,42.340320000000006,22.68,105.3,14.4342,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.001831093829617014
3000,500,0.01125,0.23619600000000002,7.500000000000001e-05,42.340320000000006,22.68,105.3,14.4342,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0017339790748642579
3000,500,0.01125,0.23619600000000002,4.500000000000001e-05,42.340320000000006,22.68,105.3,14.4342,1.1,200,500,3000,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,750,False,1.3499999999999999,1.0499999999999998,../res/2024-12-18 11:07:04.csv,2,3,0.0015675834126898495
