N,M,rfc_type,aperture_rossler_attractor_2d,aperture_lorenz_attractor_2d,aperture_mackey_glass_2d,aperture_henon_attractor_2d,n_adapt,washout,beta_W,beta_W_out,W_in_std,W_sr,noise_std,signal_noise,bias,experiment_name,cycles,n_rep,nrmse
250,500,matrix_conceptor,76.8,16.384,47.18592,48.0,3000,500,0.00011979,0.007290000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0029419016056600814
250,500,matrix_conceptor,76.8,16.384,47.18592,60.0,3000,500,0.00011979,0.008019000000000002,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0029283719877063645
250,500,matrix_conceptor,76.8,16.384,47.18592,60.0,3000,500,0.00011979,0.006561000000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.002755664161107238
250,500,matrix_conceptor,76.8,16.384,47.18592,60.0,3000,500,0.00011979,0.005904900000000001,1.15,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0028497540322356316
250,500,matrix_conceptor,76.8,16.384,47.18592,60.0,3000,500,0.00011979,0.005904900000000001,1.2,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0033211068782671013
250,500,matrix_conceptor,76.8,16.384,47.18592,60.0,3000,500,0.00011979,0.005904900000000001,1.0999999999999999,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.00285111324801752
250,500,matrix_conceptor,76.8,16.384,47.18592,60.0,3000,500,0.00011979,0.005904900000000001,1.0499999999999998,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.002788475314371701
250,500,matrix_conceptor,76.8,16.384,47.18592,60.0,3000,500,0.00011979,0.005904900000000001,0.9999999999999998,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.002501415682123365
250,500,matrix_conceptor,76.8,16.384,47.18592,60.0,3000,500,0.00011979,0.005904900000000001,0.9499999999999997,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0028557522295205805
250,500,matrix_conceptor,76.8,16.384,47.18592,60.0,3000,500,0.00011979,0.005904900000000001,0.9499999999999997,0.8500000000000001,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.002524688951297634
250,500,matrix_conceptor,76.8,16.384,47.18592,60.0,3000,500,0.00011979,0.005904900000000001,0.9499999999999997,0.75,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.003230845466822229
250,500,matrix_conceptor,76.8,16.384,47.18592,60.0,3000,500,0.00011979,0.005904900000000001,0.9499999999999997,0.8,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0025466254919671197
250,500,matrix_conceptor,76.8,16.384,47.18592,60.0,3000,500,0.00011979,0.005904900000000001,0.9499999999999997,0.8500000000000001,6.30247042161e-05,0.000405,0.20000000000000007,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0028843475056503313
250,500,matrix_conceptor,76.8,16.384,47.18592,60.0,3000,500,0.00011979,0.005904900000000001,0.9499999999999997,0.8500000000000001,6.30247042161e-05,0.000405,0.25000000000000006,../res/matrix_conceptor_250_tuesday.csv,3,5,0.0029496749751136953
250,500,matrix_conceptor,76.8,16.384,47.18592,60.0,3000,500,0.00011979,0.005904900000000001,0.9499999999999997,0.8500000000000001,6.30247042161e-05,0.000405,0.15000000000000008,../res/matrix_conceptor_250_tuesday.csv,3,5,0.003000019910266101
