n_harvest,washout,beta_W_out,beta_G,beta_D,aperture_rossler_attractor_2d,aperture_lorenz_attractor_2d,aperture_mackey_glass_2d,aperture_henon_attractor_2d,spectral_radius,N,M,n_adapt,W_sparseness,d_dim,F_method,signal_dim,G_method,noise_mean,noise_std,signal_noise,rfc_type,max_n_features,verbose,W_in_std,W_sr,sample_rate,b_std,experiment_name,cycles,n_rep,nrmse
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,250,1900,0.1,reservoir_dim,patterns,2,W_F,,0.00045,0.007,PCARFC,62.5,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.0033108719094986196
1900,500,0.02,0.2916,7.906140000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.25,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.007130798759459563
1900,500,0.02,0.44000000000000006,6.000000000000001e-05,48,28,30,18,1.1,250,125,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.009163955713766209
1900,500,0.02,0.4,6.000000000000001e-05,48,28,30,18,1.1,250,187,1900,0.1,reservoir_dim,patterns,2,W_F,,0.00036449999999999997,0.007,PCARFC,46.75,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.004879213311258709
1900,500,0.02,0.2916,6.000000000000001e-05,48,28,30,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.006664478363954727
1900,500,0.02,0.2916,7.906140000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.15,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.005913599189732357
1900,500,0.02,0.36,6.000000000000001e-05,48,28,30,18,1.1,250,125,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,31.25,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.006042792281490664
1900,500,0.02,0.2916,7.906140000000001e-05,48,15.75,28.125,11.8098,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,25.0,False,1.5,1.0999999999999999,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.007363474808557442
1900,500,0.02,0.2916,6.000000000000001e-05,48,28,30,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,27.5,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.00779982280227339
1900,500,0.02,0.2916,6.000000000000001e-05,48,28,30,18,1.1,250,100,1900,0.1,reservoir_dim,patterns,2,W_F,,0.0005,0.00567,PCARFC,22.5,False,1.5,1.2,15,0.4,../res/RFC_VRIJDAG__250.csv,3,5,0.006861190802113301
